C01330[e]	0.0000100000	0.5416005500
C01330[c]	0.0000100000	0.5416005500
C00305[e]	0.0000100000	0.0274923970
C00305[c]	0.0000100000	0.0274923970
C00076[e]	0.0000100000	0.0009546690
C00076[c]	0.0000100000	0.0009546690
C00238[e]	0.0000100000	1.0000000000
C00238[c]	0.0000100000	1.0000000000
C14819[e]	0.0000001233	0.0000123300
C14819[c]	0.0000001233	0.0000123300
C14818[e]	0.0000000052	0.0000005180
C14818[c]	0.0000000052	0.0000005180
C01342[e]	0.0000100000	0.0046741500
C01342[c]	0.0000100000	0.0046741500
C20679[e]	0.0000001000	0.0000100000
C20679[c]	0.0000001000	0.0000100000
C00009[e]	0.0000100000	0.9001377620
C00009[c]	0.0000100000	0.9001377620
C00059[e]	0.0000100000	0.0142524860
C00059[c]	0.0000100000	0.0142524860
C00698[e]	0.0000100000	0.5594270900
C00698[c]	0.0000100000	0.5594270900
C12486[e]	0.0000000081	0.0000008090
C12486[c]	0.0000000081	0.0000008090
C19610[e]	0.0000000025	0.0000002530
C19610[c]	0.0000000025	0.0000002530
C00175[e]	0.0000000021	0.0000002100
C00175[c]	0.0000000021	0.0000002100
C00038[e]	0.0000000037	0.0000003670
C00038[c]	0.0000000037	0.0000003670
C00070[e]	0.0000000018	0.0000001760
C00070[c]	0.0000000018	0.0000001760
CID104727[e]	0.0000000025	0.0000002520
CID104727[c]	0.0000000025	0.0000002520
C19609[e]	0.0000000021	0.0000002100
C19609[c]	0.0000000021	0.0000002100
C06232[e]	0.0000000026	0.0000002550
C06232[c]	0.0000000026	0.0000002550
C00087[e]	0.0000100000	0.0311866521
C00087[c]	0.0000100000	0.0311866521
C00080[e]	0.0000000010	0.0000001000
C00080[c]	0.0000000010	0.0000001000
C00001[e]	0.0000100000	1.0000000000
C00001[c]	0.0000100000	1.0000000000
C00041[e]	0.0000100000	0.0018407690
C00041[c]	0.0000100000	0.0018407690
C00062[e]	0.0000100000	0.0009615329
C00062[c]	0.0000100000	0.0009615329
C00135[e]	0.0000100000	0.0007927577
C00135[c]	0.0000100000	0.0007927577
C00152[e]	0.0000004541	0.0000454140
C00152[c]	0.0000004541	0.0000454140
C00049[e]	0.0000100000	0.0025807140
C00049[c]	0.0000100000	0.0025807140
C00097[e]	0.0000100000	0.0428343995
C00097[c]	0.0000100000	0.0428343995
C00064[e]	0.0000001026	0.0000102638
C00064[c]	0.0000001026	0.0000102638
C00025[e]	0.0000100000	0.0063481577
C00025[c]	0.0000100000	0.0063481577
C00037[e]	0.0000100000	0.0012855251
C00037[c]	0.0000100000	0.0012855251
C00407[e]	0.0000100000	0.0018601403
C00407[c]	0.0000100000	0.0018601403
C00123[e]	0.0000100000	0.0030417868
C00123[c]	0.0000100000	0.0030417868
C00047[e]	0.0000100000	0.0024694297
C00047[c]	0.0000100000	0.0024694297
C00073[e]	0.0000100000	0.0008611948
C00073[c]	0.0000100000	0.0008611948
C00079[e]	0.0000100000	0.0013045655
C00079[c]	0.0000100000	0.0013045655
C00148[e]	0.0000100000	0.0039911231
C00148[c]	0.0000100000	0.0039911231
C00065[e]	0.0000100000	0.0025025549
C00065[c]	0.0000100000	0.0025025549
C00082[e]	0.0000100000	0.0003725402
C00082[c]	0.0000100000	0.0003725402
C00078[e]	0.0000100000	0.0002570692
C00078[c]	0.0000100000	0.0002570692
C00188[e]	0.0000100000	0.0016915829
C00188[c]	0.0000100000	0.0016915829
C00183[e]	0.0000100000	0.0026633364
C00183[c]	0.0000100000	0.0026633364
C00011[e]	0.0000100000	1.0000000000
C00011[c]	0.0000100000	1.0000000000
C00106[e]	0.0000100000	1.0000000000
C00106[c]	0.0000100000	1.0000000000
C00378[e]	0.0000000019	0.0000001884
C00378[c]	0.0000000019	0.0000001884
